,HadGEM3-GC31-HH_CTRL,HadGEM3-GC31-HH_HIST-FUT,EC-Earth3P-HR_CTRL,EC-Earth3P-HR_HIST-FUT,CNRM-CM6-1-HR_CTRL,CNRM-CM6-1-HR_HIST-FUT,CMCC-CM2-VHR4_CTRL,CMCC-CM2-VHR4_HIST-FUT,MPI-ESM1-2-HR_CTRL,MPI-ESM1-2-HR_HIST-FUT,MPI-ESM1-2-XR_CTRL,MPI-ESM1-2-XR_HIST-FUT,NPD_eORCA025_ERA5,NPD_eORCA025_JRA55,EN4,ORAS5
1987-12-01,-1.0418424667148232,0.2717299939233282,0.2682486926727754,-1.3692603094713895,0.2923664096675352,-0.7913678082587703,1.3550788026526,-0.5576558360499934,0.5146086625258999,-1.9338577381164033,-0.46921024692192564,-0.20130345805161598,0.8353892373961513,0.5926800010545855,0.9773988107371729,0.9042938091741517
1988-01-01,-0.9709388911167233,0.29483932052049283,0.13546340664672119,-1.2405047492732393,0.2471058830072175,-0.8121710603899793,1.580956896073653,-0.5179970612503223,0.47692704416080706,-1.823560626253169,-0.6585471720719775,-0.19610393003525928,0.5042944069436813,0.2848246083131819,0.674537660298682,0.6708688913136279
1988-02-01,-0.8266064065286872,0.21095867015691205,0.1002047569752897,-1.012581138476868,0.23280122850181084,-0.6633850905926254,1.7450503385619152,-0.33495994850627925,0.44204223466114684,-1.440784199088774,-0.6551643914779901,-0.1943958070109094,0.20239051027406518,0.0073149832627725135,0.29357250499142046,0.4058888878780212
1988-03-01,-0.6776966716263427,0.09022557065305663,0.04517420554652246,-0.7906072057558347,0.129686600590506,-0.4027574425831377,1.8085339334452213,-0.08624711136593177,0.30147347283539666,-1.3653132273607789,-0.5666163287013445,-0.11026601837582328,-0.149240023258414,-0.23726403698856038,-0.07140988469622411,0.060398734760233164
1988-04-01,-0.5690718429089588,-0.1906211702485994,0.036170613201488365,-0.5773192013889833,-0.002606337891568703,-0.15467274299722336,1.7433907981457384,0.1829535102952156,0.12791084099946268,-1.3831613278386385,-0.5582472142558347,0.04069504356488754,-0.6958455225673991,-0.5853317886853906,-0.7654173163084931,-0.5591124061834912
1988-05-01,-0.3450884728813461,-0.31018154258023445,-0.1456660268992466,-0.4160100554549624,-0.23313700079155622,-0.12235967912658495,1.77959959352712,0.531553455272729,-0.14597916446458595,-1.4425654414318985,-0.744063905592436,0.1964494386793361,-1.1448171695259246,-0.9431954712780867,-1.1551510398131506,-1.1054955322030546
1988-06-01,-0.08507459264223209,-0.41982855783317435,-0.2922782936521897,-0.2124711500585645,-0.3496932403479908,-0.012945629489172569,1.9136113098887566,0.8878705943723123,-0.2935285157073249,-1.3357379292886324,-0.7534501367499943,0.26787523377124756,-1.4871109245139345,-1.26870164493452,-1.4080876336542774,-1.5023442434484038
1988-07-01,0.24398353542972726,-0.4845039519130217,-0.37838517551722656,0.027956433440391726,-0.4302308778093997,0.11797671099812934,1.9985839880451373,1.2422080977418057,-0.5095195928823895,-1.267835251321659,-0.4615187632792766,0.27140657731629586,-1.5237798187900904,-1.4382459609389164,-1.252798721532769,-1.5289975196749825
1988-08-01,0.339625505392052,-0.5845100469761093,-0.39619039845146503,0.27276467079812305,-0.38620739072631644,0.285035067888491,1.8676637596371466,1.5084006862386694,-0.5982630268749431,-1.2895929835824211,-0.03080437887476839,0.1299773184148789,-1.5631882541083237,-1.545954515837205,-1.2218363144556779,-1.51471413477316
1988-09-01,0.4986289766643399,-0.5672756584908971,-0.5360993869582432,0.5851494333117815,-0.42257696254094007,0.3466892848425576,1.6798189690477718,1.7285844569280242,-0.6220188444902144,-1.2980781791090614,0.2798036121917605,-0.09157258141724611,-1.8013499606845516,-1.8308062414639883,-1.5536657305420827,-1.824709682823552
1988-10-01,0.5642200749349159,-0.4440693810269791,-0.6638589885302913,0.8443607313956228,-0.4676343901593081,0.521193137446501,1.5121162635145655,1.7877094881398559,-0.49040195129018455,-1.154499804898876,0.4053250771613501,-0.2352516541684648,-2.0520795727945202,-2.145994601978081,-1.901583728548368,-2.2064419272347076
1988-11-01,0.7259321237983344,-0.3444418437265449,-0.864562065132759,1.0440557382342306,-0.6354437032333901,0.7788732417960958,1.4767794687389262,1.7933228134012984,-0.5072846732146271,-1.1009938146769127,0.3943572570969012,-0.32228032407228474,-2.2647857916743885,-2.380784881971852,-2.187822763185833,-2.469203341025661
1988-12-01,0.7873070358654332,-0.25938278703083245,-0.8497419572144214,1.0076059308477223,-0.6101985658479391,0.9263726380892132,1.3595856059044744,1.8636839445067441,-0.553253887308457,-1.0481946911318574,0.3188930963783819,-0.31021693817981605,-2.1853158998018007,-2.253987529236024,-2.060322324854032,-2.299526071085527
1989-01-01,0.7205174772741797,-0.19851727964614085,-0.838603587508482,0.8766982223483222,-0.5678822928987689,0.8779163505355455,1.1034712010023622,1.8836950062970954,-0.6182759036978059,-1.1330828790383751,0.3717667736660976,-0.2559881582584514,-1.901007421556577,-1.9384684335227025,-1.7545991285412665,-1.8627389095463798
1989-02-01,0.6103105700026443,-0.17532894681379774,-0.6849990688947845,0.6700308022853455,-0.4138282178744852,0.7580816121096823,0.6266356737102249,1.6567887460133648,-0.5965253589206997,-1.0451154086179393,0.3981207152097212,-0.08783566719438109,-1.5848471421900392,-1.6551133561387168,-1.4658005546071635,-1.5110214438437939
1989-03-01,0.5691477273997293,-0.194569895547099,-0.5644574483277935,0.39475035490521976,-0.26406494494573995,0.79587867084759,0.1395066427931048,1.1586804838495255,-0.6265703969892195,-0.8111869850073035,0.41363003709226764,-0.07338294646122066,-1.2670397580029944,-1.4200191580277803,-1.1788427516757698,-1.224317686132325
1989-04-01,0.6616519004571061,-0.14161018702203196,-0.4165796453774197,0.21531990604178972,-0.11685204364548217,0.844399996902215,-0.18909232143202367,0.8170081789915841,-0.7800171630156693,-0.6587354357361817,0.4445736153012387,-0.12001781045664035,-1.0813547331147715,-1.2348403228120486,-0.9335889805999478,-1.0800670820865743
1989-05-01,0.7590611526059156,-0.03690745649872098,-0.3025286786070523,0.21004806450046457,0.015487364610921808,0.7567939470874326,-0.7110284491812586,0.4417545749067071,-0.871769205045336,-0.6170797333245333,0.6060522115348974,-0.3594494887600254,-0.8316360063528766,-0.9739441363412323,-0.6531073304400539,-0.8894717805380239
1989-06-01,0.7341561464458475,0.134243529083793,-0.20769176112439225,0.39160479042941027,0.009761160639721902,0.35773853574652836,-1.2779296868441241,0.07514649056002114,-1.0644880711636633,-0.5189148207877655,0.7986335160207275,-0.554097301485119,-0.6165529396400302,-0.7225759203737265,-0.47538788532974224,-0.6787618047357178
1989-07-01,0.5705328105350583,0.24793171827148516,-0.08757457048346394,0.5254179051329776,0.045795990367063034,-0.03670448542611952,-1.9397626451866927,-0.4887870031161598,-1.093001365212178,-0.15501205543746102,0.9462303907051123,-0.9438216308449267,-0.5084149872359045,-0.5522799990454715,-0.3741768069847819,-0.5630523031295297
1989-08-01,0.5038479358828083,0.3249472097501075,-0.04171848783415379,0.39119725301504943,0.020570603759231476,-0.3454945981279233,-2.1947153648746176,-0.8338197906929766,-1.0488617301144871,0.2963453271769943,0.767080791370641,-1.0789253636909615,-0.47865904011320565,-0.42997386975093527,-0.3632390701321426,-0.5287832568189484
1989-09-01,0.4452208484890206,0.2800521859344279,-0.01571487746929713,0.17194587844339607,0.10787512539818084,-0.3786851762274823,-2.1957257237431094,-0.9178962364210203,-0.8977030281423621,0.40458094620184043,0.4958334144663878,-1.0648317244784684,-0.5166564208260402,-0.4201694809266165,-0.3813705930319906,-0.5505999556091137
1989-10-01,0.4636627240583013,0.2730616635145564,-0.009517444261488314,0.09874914705080769,0.1313736301772931,-0.4052925277300287,-2.0750521881571338,-0.9822692131613279,-0.9106031202165964,0.29518385756779575,0.1502909039109576,-0.863957130480197,-0.5633177753252999,-0.513622363686739,-0.43958576504056374,-0.5610734813317643
1989-11-01,0.39496377472140587,0.3424152327155226,-0.011440442568573142,0.2042801452068582,0.13585292408001434,-0.43682466383109325,-2.0418836226577013,-1.0488731298478018,-1.0931956791387878,0.04997264250064911,0.15794236018284788,-0.9102934356053636,-0.5143116469299099,-0.52536177868392,-0.3727083843167976,-0.4626509668901187
1989-12-01,0.41086500227964323,0.503454534896208,-0.0862716485017107,0.3151417204590945,0.08942794752399012,-0.5446620088039958,-2.007846719425246,-1.2020900135092536,-1.257385617712572,-0.006327107056263034,0.36852915199812314,-1.0849846550412137,-0.36123256983955593,-0.3759644784215795,-0.07595647139328027,-0.2920315987112351
1990-01-01,0.46665833606372004,0.7634650152898724,-0.1695688406391266,0.2997731699925969,0.06048592311760998,-0.7048292841386955,-1.8705204685276406,-1.0746077449793168,-1.2668622174870638,0.13688373336225357,0.5722542549809805,-1.2609205216322918,-0.11352179809204142,-0.08371878344213339,0.19011737544266807,-0.07747855591023806
1990-02-01,0.5750170931577242,0.9245588952552342,-0.04825898614294225,0.33474719362614186,0.015069253316631162,-0.8315179847484703,-1.5862761572719828,-0.6798886400544298,-1.1122195475399916,0.37474526438612576,0.7061833656154372,-1.1829524176829738,0.06772805176898816,0.18195234798448534,0.31410063239830976,0.04156888490085645
1990-03-01,0.4178131986132099,1.0216020518536064,0.1895118516303028,0.5305382771551423,-0.11982612233481826,-0.9671388345359243,-1.345305264545088,-0.007908068461235818,-0.7358737873942824,0.615755169507802,0.7109771361438065,-1.095502671541163,0.22467258973112858,0.31675479661316797,0.3271485072000675,0.12663753352987037
1990-04-01,0.04973371169763278,0.9312678053163905,0.5145347602636531,0.7699226652558476,-0.16223446329507665,-1.0673300707827258,-1.2828952704873047,0.6167468014745904,-0.38839451402577013,0.6824312470499625,0.6694846450417883,-0.9657354878174985,0.33583834235377946,0.36045729208679145,0.40165461503055516,0.20035912772513273
1990-05-01,-0.2832235861501036,0.8539376393044504,0.6453330518096226,0.8606100413574925,-0.21980029447944496,-1.0044337538863604,-1.2173424142767253,1.1111350064384837,-0.25978085953121804,0.5682584729504655,0.5206401294093121,-0.9184784354357793,0.33344926515396917,0.23478598059734557,0.4999849912519303,0.20451493199202267
1990-06-01,-0.45683137286756353,0.814779833542476,0.8026551677384549,0.8076640955141636,-0.2567256636749741,-0.8734330604163297,-1.1580317461788978,1.2952944770907868,-0.21928554977436718,0.4713118592769696,0.45815665851998094,-0.7361754678022611,0.3369729574004523,0.135839056797573,0.48044047108780963,0.17251826932622602
1990-07-01,-0.4390606204715208,0.7041613113276849,1.10478751100763,0.7764788177966161,-0.4026180041110788,-0.7331548460180999,-1.0676452900192033,1.3902532132663419,0.0471411302381242,0.2449154765121068,0.32865401301949015,-0.45286290700123044,0.3177696902275008,0.10372529158931915,0.4586754565056033,0.15146456832896227
1990-08-01,-0.5987620394639803,0.5352484155898715,1.4401545903209136,0.86497531924645,-0.5517287177953034,-0.7709554439986771,-1.0067941404226644,1.4828674682217338,0.33839167461440445,0.1264090766715751,0.3356469590722073,-0.1624539866105795,0.28419981574044084,0.11168031194709806,0.4089619703220548,0.13520446912263456
1990-09-01,-0.8369764964581744,0.37732469966188104,1.7571088699039479,1.0842892306771534,-0.6362705085938937,-0.7312548746164501,-0.9579490392547733,1.5935176765887877,0.45977153448056723,-0.07393790841871588,0.32917015317334375,0.1470852999979589,0.18779844057951903,0.14595746594626696,0.4092027069926363,0.13904752244812346
1990-10-01,-1.197624272122834,0.28226646340406475,2.0163480655476804,1.2315841921469703,-0.7044657702152763,-0.8038747078159377,-0.7510066727702304,1.7220223256402039,0.3706651834340438,-0.20945375449122525,0.48615054137223,0.20579256808463844,0.040006953505194745,0.10778082677936386,0.30473184164609024,0.0904405917565874
1990-11-01,-1.4895307235060022,0.18175865709723726,2.4116370329223096,1.3819050703201015,-0.7024910564770535,-0.8786167066084684,-0.5900425037047631,1.7798269612210111,0.3439772001162715,-0.46233616124364413,0.7169257221314044,0.2821867304501262,0.033368057942217276,0.18928878731574303,0.30524692367467215,0.17441949994913034
1990-12-01,-1.6204835754266096,-0.03499648967284882,2.6870822530474965,1.50811596494031,-0.7106390839675146,-1.0337036494142682,-0.4855983287786764,1.7607026429333619,0.49652760856337935,-0.7396378433018623,0.8161625680805681,0.40311554073715433,0.11808944066093725,0.3233517532386511,0.3332836981672887,0.29069463303120047
1991-01-01,-1.608397359454674,-0.2623694930865191,2.72854321531593,1.6488443496018836,-0.6674672116177248,-1.0135071821897037,-0.3731684827481326,1.7000554275245936,0.6237434118370285,-1.0440561504970582,0.763858133161837,0.6230410591176025,0.19408149157723234,0.3941964865889284,0.40486720923082964,0.35750666198199355
1991-02-01,-1.5934654063985756,-0.34825642592670586,2.458368535198083,1.6019425583824447,-0.6126063699339686,-0.9498124917847209,-0.22810494458197894,1.4100502082010973,0.7430005000653729,-1.2033725670491273,0.5221222476074366,0.7567647018597018,0.21812911251037723,0.3215517230728678,0.39014683554973156,0.2814612187391415
1991-03-01,-1.457378596782342,-0.3346684193049969,2.1137470888707655,1.44023251826244,-0.6860842261178616,-0.8323363586106591,-0.06982098551321363,0.9379684418008004,0.7674463959515049,-1.3035658691547665,0.33444150050036875,0.8373944661732012,0.18840946301820405,0.1754966943629597,0.36531959241853623,0.19788329220070958
1991-04-01,-1.134700624759396,-0.2887708791470071,1.6954246194779765,1.1289438706745412,-0.818061046139594,-0.7534872153765434,-0.09404874613802833,0.39178076531148776,0.8714939189670798,-1.3612911431139516,0.4043171063789918,0.8087078683147855,0.31410311608186753,0.21767511216000815,0.41347170532384236,0.2672484858998023
1991-05-01,-0.7952531588549284,-0.3191521284602383,1.029683960788958,0.7530463600770142,-0.8866106895546627,-0.4522715510815198,-0.21610797468667944,-0.19918076476318733,0.9371741677214217,-1.3828269233281685,0.7063991512536645,0.897390874755765,0.505670636116859,0.38458722569096765,0.6055763489831456,0.5250489712754051
1991-06-01,-0.5619362775560817,-0.4404871888421949,0.33989224318166356,-0.18330440497559394,-0.6571821755912431,-0.18650361348233555,-0.32631147177460124,-0.7282928152681615,1.0187222351538343,-1.4687356160489387,1.0465259844346824,1.0114552609461678,0.7237747615432676,0.568984553119755,0.7806166400454629,0.722606642071034
1991-07-01,-0.5361621736091159,-0.48586168867659646,-0.23495206636205937,-1.0522999171578746,-0.4685197036418118,0.08549928871820023,-0.4971401563087629,-1.2821755649661866,0.8702607288739793,-1.3025739716247338,1.1337667815884824,1.1621827265807552,0.82330066859799,0.6329740048336291,0.8832783526600275,0.7464935601488806
1991-08-01,-0.3749661056043512,-0.5579155780377633,-0.5226608240925742,-1.688203173905901,-0.35900485157992096,0.22543883657049577,-0.5829415171914692,-1.5949100411488788,0.9098431856937181,-1.1045864801746699,0.9959002855384012,1.2515332210252124,0.7654351073416333,0.5699989428420354,0.8020670464244635,0.6039423966334639
1991-09-01,-0.1573903683214055,-0.5849691152196707,-0.8275523856194941,-1.6993163039629728,-0.40427054556592773,0.35108165322825596,-0.5533267579252982,-1.7323143471900824,0.9347140317309006,-0.8809262515656197,0.7048672227760635,1.1672298795225045,0.8175563805899687,0.6284680880704007,0.8500958469417319,0.6368704460382363
1991-10-01,-0.0054137284205301355,-0.7564513043618059,-1.2095387206703552,-1.8878624365952064,-0.27751770265610903,0.520807600517364,-0.4020633793292479,-1.8070962984500183,1.176596074053675,-0.9249981490662625,0.4822620978899533,1.0361956408455189,1.016063278721207,0.7574223144111759,1.0220650364612054,0.8572695060080898
1991-11-01,-0.046033441558083164,-0.9794634281389838,-1.4617277621885967,-2.1832704153299467,-0.20864898791160072,0.5801196144243858,-0.219512243105906,-1.8535897099517493,1.4076785701999297,-1.0788879889830574,0.30390521063278825,0.8414864622573485,1.4523607918265233,1.1128223562453055,1.399842315110873,1.270415833330753
1991-12-01,-0.13109893609997728,-1.2091099129304836,-1.5024329597209407,-2.355424109058674,-0.2215503292828671,0.5707398278136141,-0.05602161150561636,-1.9032407546460461,1.5582121563432392,-1.1797855780542346,0.2989471887863324,0.6262394285148168,1.7908923029801604,1.4269751214929212,1.656707150199449,1.5500204909687596
1992-01-01,-0.11065991068681565,-1.465185573001533,-1.348312104489746,-2.170636921246432,-0.27705958875199505,0.4473533502335339,0.12888449605744304,-1.9047188937019444,1.6017265700689503,-1.1449605369007185,0.4469714685137114,0.4128764849337043,1.9983978480638838,1.7508563779489845,1.7839290111293564,1.7183929466037178
1992-02-01,0.15587969715805752,-1.6372730293479778,-1.1143371249387866,-1.7100694418183524,-0.24059454070365693,0.3313716493154613,0.21478459588250884,-1.7489946161235828,1.5065920094526468,-1.2242257408021893,0.5448264366353952,0.1598818334615547,1.9430032632063394,1.8351879026071334,1.7038042611895126,1.6427164370911136
1992-03-01,0.2326061250156913,-1.6318108723216742,-0.6441276179895498,-1.2843548583035818,0.05079616162338463,0.3006214392987616,0.2679062142443134,-1.469004644117593,1.4704387656535742,-1.4113465758959813,0.522166758079388,-0.027689702887869427,1.7619410566242075,1.6763813557375995,1.540802917066099,1.4726352449153401
1992-04-01,0.3123353263674973,-1.3133017166854162,-0.29437832591751667,-1.0162554715880021,0.09614402905855073,0.37638903213696623,0.11767797079439413,-1.2465861842624475,1.4829936010872646,-1.6419558105380843,0.4138349432718084,-0.15420969277726057,1.5059513015428083,1.2776636876301437,1.3441721953292864,1.2369999796637339
1992-05-01,0.14995141519973168,-0.9252696966100918,-0.01697072890198473,-0.8486813351501156,0.15790879444478634,0.4750128971961504,0.05554191990535586,-1.1398132064160185,1.6220145986410828,-1.560107365606495,0.3650594290210774,-0.2941486660981704,1.1853672103657604,0.8007613928569737,1.0177431503199472,0.9212487164078605
1992-06-01,0.19566732735017123,-0.6063033758138864,0.02079223103614432,-0.7721416920817742,0.11066946824586932,0.6543390078741402,-0.05018333282453124,-1.0468650455113253,1.741976015043995,-1.0790513147663285,0.4359129373774493,-0.23747203263133565,0.8794216772683964,0.4571105635396322,0.6800243317762105,0.5853403599595874
1992-07-01,0.19044308220070305,-0.3792785746872796,-0.04373482215608506,-0.7007226273190538,0.28688156836119133,0.7383094267795386,-0.08939911111496861,-0.9822538967423072,1.7395891447018954,-0.5678919285996954,0.43285347129894003,-0.07607808143084432,0.5359373609821939,0.18574244856338815,0.24600825962435602,0.20453091535939508
1992-08-01,0.20031452493616578,-0.15475720071215318,-0.21076973515341346,-0.7735139829846859,0.42579831245841326,0.8772862408933656,-0.14859257133854178,-0.9473726411354653,1.3072988110994386,-0.08023441736172111,0.3750049127157898,0.09015912382089995,0.27889274585946056,0.06107100300261307,0.005699389888554997,-0.006540065670255742
1992-09-01,0.12286260885919857,0.019577495018315197,-0.4399133424434516,-0.8877323247040486,0.5448493649592935,0.8534713559405711,-0.21442684280984928,-1.08589985786287,0.9409397911566235,0.0016777587805605215,0.11982648064687818,0.13309020739929933,0.055882624013123904,-0.10248255645301811,-0.2186849004455275,-0.19908886830363995
1992-10-01,0.040543205828506054,0.10358483376829271,-0.4355282406692825,-0.9889302833553287,0.67080980775544,0.8522720970674368,-0.09656406868284674,-1.1586763098657145,0.6697816142732953,0.03727845550774176,0.0025671764069095334,0.22573235244623324,-0.028599854635563565,-0.1141591773538797,-0.22975762366821217,-0.23250546543511827
1992-11-01,-0.06729976437445838,0.081612165617443,-0.4347753713995544,-1.030236702419508,0.8069193724042041,0.7583478501502956,0.03489296206019745,-1.1791984568787235,0.8049016470679056,-0.032753311517642596,0.013816357666126655,0.49189543251851126,0.0276423650936561,-0.028939454656339892,-0.14799550767925806,-0.1464785479537428
1992-12-01,-0.1949144058931055,0.14954539191656332,-0.3873577845060654,-1.0295081063399067,0.8391950825014415,0.6362158608326332,0.16500047408636317,-1.0412247018669458,0.8437596164910222,0.05084689567796624,0.1788906852765313,0.6610609642367784,0.12901238268510246,0.1848987541385881,-0.02781346752282639,0.027446156421760477
1993-01-01,-0.34512571005762327,0.2767997802061075,-0.4365327600897644,-0.9583614817708451,0.709199786647892,0.5340051387231173,0.39042648412424175,-0.9509891663758845,0.7931546370648145,0.12226965345882972,0.18247323510567368,0.5790254046486755,0.2401748946315451,0.3757372026851537,0.08844811091604804,0.1507339629790777
1993-02-01,-0.3700157908021386,0.4533954567859255,-0.6542370814963412,-0.7369030425524322,0.5370519188382793,0.3820094239804485,0.6671428282237762,-0.9464208326656264,0.6042310601077752,0.2616459900372497,0.07709788506762592,0.3878030456570119,0.3749652876032961,0.45125011353647954,0.15366065785098895,0.2575703917095236
1993-03-01,-0.2937368790382754,0.5492923178927134,-0.8110339473415218,-0.5599681266677451,0.4179739436086609,0.36373852593829126,0.8837001767322908,-1.0510271969891651,0.45645009160587496,0.30811054872312843,0.028994902852281356,0.002875952818547393,0.5904233605429435,0.4362303692055886,0.3579515535529003,0.44045952731816934
1993-04-01,-0.10552417773705218,0.6668356854796116,-0.7658835177042947,-0.49784996206825866,0.24178820711560178,0.29414863019892273,1.09127013888969,-1.1962553571825068,0.5867674820622552,0.521570177130419,0.05150056402666164,-0.152216928395541,0.8078458009596686,0.4849164348470309,0.5462653863727905,0.680596181110452
1993-05-01,0.11064333968415431,0.6856456579150253,-0.43615887345532317,-0.5336011299598146,0.04540480562536218,0.2730392200595104,1.3703991097948869,-1.1895502668602551,0.7104140824151074,0.7232748614780822,0.26428588933830627,-0.2938691850938741,0.9134150704290677,0.5604141440072871,0.6645549961431344,0.7703907341004769
1993-06-01,0.30156612738929267,0.7161483029751969,-0.21751886362716866,-0.5205095845160114,-0.33209719692908446,0.21509003055967216,1.7157885903577206,-1.1076364500307334,0.6459088214280857,0.9805361801709491,0.3823056550391059,-0.21525842890373503,0.8623940033903273,0.5928358687728489,0.5617918613421956,0.6688032976132282
1993-07-01,0.40434601325813246,0.6466350838032626,-0.17934117881201841,-0.4376540366757189,-0.5458888523976632,0.07632527242234856,1.7606125498328495,-0.9668974276067394,0.43015556832634577,1.06796055037233,0.31799908703238255,-0.26663491335305073,0.7102758054847982,0.4268635859489695,0.3586734140501043,0.4288690977873468
1993-08-01,0.45440397495284995,0.6658947667276975,-0.1925504117164536,-0.3895398350860964,-0.6857555242584766,-0.001955763886403029,1.4955573865608178,-0.8445199015366068,0.34668903795478795,0.9682856118450879,0.24868765326676098,-0.33289240702945216,0.6110968448469497,0.359719307751373,0.22299528488842693,0.3144012973063538
1993-09-01,0.43286212320913986,0.6943304058056343,-0.1581475864026872,-0.4043347825966002,-0.5523680416284776,-0.12308265425606235,1.1437874083284458,-0.8042320202891452,0.3289882027818148,0.699496356977062,0.275884948443285,-0.41475180602598677,0.5324076228613978,0.2937342439589818,0.23274478188055625,0.29799209843984786
1993-10-01,0.4223010986087927,0.7617413947738187,-0.10328816603363833,-0.42613463455236605,-0.39755956106428547,-0.08489487837204013,0.8871687453551291,-0.7405429990993473,0.11784154133816167,0.505206766657129,0.4504882421158573,-0.3265237548591255,0.4695423618584478,0.2939186964572857,0.28816623464769653,0.3564341782375083
1993-11-01,0.3701227470281779,0.8807382281189703,-0.10919653504951284,-0.5122802383058968,-0.2843192336340014,-0.19841087418339218,0.6585318112186013,-0.7404604472167264,-0.21361427001048536,0.6216037017500821,0.40037289442308316,-0.20101139290880923,0.34127859908209573,0.13646145801794746,0.2781851450138395,0.3252966097580475
1993-12-01,0.3519522810946793,0.9547272091327766,-0.1839345213114504,-0.4764751007061833,-0.3306288456216114,-0.2973055209974968,0.4966751785117507,-0.6613702857554382,-0.46039903839919427,0.8154605851000803,0.29897384663308935,-0.02756681521889495,0.13311477035897115,-0.08964611988719866,0.10070951190638137,0.17505970076720423
1994-01-01,0.2929636168581394,0.9825970323580542,-0.30385907588735567,-0.4365554414734068,-0.4674171425914017,-0.349608731270492,0.2698537814632264,-0.5487169346928198,-0.46092762800730175,0.9152465551464224,0.22852590700198758,-0.057343880804888,-0.049613604759269965,-0.2718522348760321,-0.0598607233304081,0.030855211093462242
1994-02-01,0.23914939969983806,0.8866805250157174,-0.3620208951230299,-0.28582730550533036,-0.5690577532894895,-0.23850393870776557,-0.16716411542818968,-0.3862872704758206,-0.5030533557646164,0.7048963647336633,0.3554695754216397,-0.03751804181834022,-0.09790161573259377,-0.3170599131703201,-0.13723592716548497,-0.03713854091425311
1994-03-01,0.20328297736442139,0.8175721521748839,-0.4621244091697401,-0.21092141760536218,-0.669734873234396,-0.24988716617401194,-0.6343387145444696,-0.2613238043680531,-0.6104045760092772,0.5623671977041099,0.4076532936304325,-0.016070153037481962,-0.03616834874986747,-0.2765140285532013,-0.09922417347569544,0.01954389921313052
1994-04-01,0.15828772554201098,0.6393722447609442,-0.41548215962158186,-0.0882723078416305,-0.6901981762689244,-0.29326250161932427,-1.0817945924168495,-0.23629266064479112,-0.9394416616948499,0.45746773005203184,0.4351136498486941,0.027039653240473024,0.08359586067260534,-0.16534906936626867,-0.01531430336841875,0.10292616949469563
1994-05-01,0.035528408980479605,0.4608500174791252,-0.25402920674591545,0.001133259394305794,-0.6349766129960897,-0.2844700368386388,-1.4440996032970268,-0.2688635218540629,-1.1055057740727,0.4075742130050672,0.3275160744679561,-0.028793172973604703,0.16954977661869017,-0.07803510285724796,0.06400305893055752,0.17268036461477557
1994-06-01,-0.07945901169945971,0.23083931261651036,0.10007747076756363,0.06307824435274904,-0.46934666382738444,-0.16238446826462738,-1.953692750113639,-0.25185890171736763,-1.0493738082100559,0.33955712287058226,0.26982552589081127,-0.17278311888937328,0.2639625994700452,0.0034391686950634415,0.0685691773076672,0.13123556224891716
1994-07-01,-0.17834291734119012,0.07800164937609583,0.44470203493137594,0.10915891441437231,-0.36456977473881774,-0.12307030532797088,-2.411542260591355,-0.17766332375606622,-0.9045428154611233,0.28455008807293725,0.19727992282708307,-0.24908244285986922,0.4253792967009165,0.0993462908207201,0.15350084801359376,0.20001116089126306
1994-08-01,-0.16622091529510533,0.017686495644399378,0.8351660418898961,0.22471404758487848,-0.36161420777738545,-0.1882648184251802,-2.5594916196880138,-0.11294328639771613,-0.8454517997492556,0.2261416875268877,0.18517343710144937,-0.18112079942342582,0.4590233530037416,0.15217656014381994,0.12058831287565581,0.19054963237512534
1994-09-01,-0.16750811695192283,-0.04285887153186929,1.2045146580651627,0.27161284470423636,-0.4488224277301056,-0.3137510791293293,-2.4787090110200936,-0.12133230956798034,-0.8897309427720969,0.07129117581291732,0.29220765734025544,-0.12286065694904964,0.6267165993718338,0.39770786366151833,0.33964835627242645,0.4482128012047264
1994-10-01,-0.16103957757406062,-0.01586401365563305,1.4531369933684288,0.33300546062532976,-0.5043010665208771,-0.4044550996408303,-2.2821188615052543,-0.09169079434591153,-0.7769766658637671,-0.05911998303657742,0.48572456160725225,-0.030114039514903813,0.853650092366951,0.6874222947085878,0.5795793196943019,0.7172821478226403
1994-11-01,-0.1728666521086676,-0.0023468931187020114,1.69008764798339,0.38721139258253806,-0.4406384682264997,-0.38448115217908274,-2.1459269543586905,-0.028437353314349146,-0.7060444311773083,-0.13147120446161653,0.635477800283523,-0.023411145844467813,1.1365161691042662,0.9030185474840637,0.8712270996680216,1.0227717463322934
1994-12-01,-0.21666910682690146,0.025821780464464063,2.0154939223115096,0.5738191231735789,-0.33780249173088767,-0.2086284599017807,-1.9134360381531603,0.14086612511452282,-0.8753507831677986,-0.10703155276067215,0.7492716626246884,0.015171264272512688,1.1688434022562793,0.8697422411736476,0.9144910546397257,1.057820014234322
1995-01-01,-0.19454127395094487,0.029672950515607394,2.211831023310044,0.6976128261237008,-0.24562433879461684,-0.015950345827586795,-1.7637557022967918,0.28993962366437337,-1.206455657790366,-0.11067109455613822,0.7124190063632678,-0.06752479622207459,1.0166113804703103,0.7034350061254937,0.7939454277135994,0.910827225723906
1995-02-01,-0.07450546359121275,-0.024365100509767406,2.0850220126144787,0.6899241398301713,-0.32170498449779594,0.13530372679361416,-1.4245356456135985,0.33103528083296235,-1.41503829327172,0.07227298054382605,0.5986496143416463,-0.21894878017130268,0.7420852493757244,0.49789252127781625,0.5506107953914341,0.6442664817302644
