,HadGEM3-GC31-HH_CTRL,HadGEM3-GC31-HH_HIST-FUT,EC-Earth3P-HR_CTRL,EC-Earth3P-HR_HIST-FUT,CNRM-CM6-1-HR_CTRL,CNRM-CM6-1-HR_HIST-FUT,CMCC-CM2-VHR4_CTRL,CMCC-CM2-VHR4_HIST-FUT,MPI-ESM1-2-HR_CTRL,MPI-ESM1-2-HR_HIST-FUT,MPI-ESM1-2-XR_CTRL,MPI-ESM1-2-XR_HIST-FUT
2017-04-01,1.1111998022256089,0.22530228379883352,-0.7612576979137344,0.07647464914044565,0.47591056870677556,0.6249488708237195,-0.8727317088132596,0.7740147105076888,1.5463319182269857,-0.2806166073769039,0.34453327621616575,-0.12948858911169644
2017-05-01,1.0167451655496358,0.16138397150016845,-0.7539130756021649,0.14764557621297036,-0.01827505528547387,0.6203754223269939,-0.8757180062082407,0.8308299933473274,1.6080229914845623,-0.39109531634190103,0.6453115829317867,-0.11423436526523628
2017-06-01,0.9844343117668045,0.08501296250696379,-0.6885428046513212,0.1003307976348234,-0.41118095881313543,0.1646084936761303,-0.8161913981854697,1.2353832829465625,1.6969193896694577,-0.46459201447455606,1.0007052761981905,-0.1140202479791379
2017-07-01,1.0104065395192028,-0.10108895373321806,-0.623022523803048,0.08889674016980674,-0.6261801671570653,-0.28948444637320425,-0.6883304853997955,1.5128782168412398,1.8136146984889,-0.441220405680931,1.0865188183851808,-0.1239843581666315
2017-08-01,1.0761038020652955,-0.07707370516974159,-0.599063744023173,0.08485797204818102,-0.5279233905021317,-0.760611305102838,-0.6544911300231645,1.6397892975501762,1.8409456730638467,-0.19051354658913525,0.9443868426309182,-0.06259713974990484
2017-09-01,1.1862378305669448,-0.05718465226639283,-0.6220975632548074,0.09363058147494974,-0.48506324477586493,-0.7247801371855962,-0.6373857285327703,1.7172031969672856,1.9172570709657952,-0.12030868386798778,0.5927071067305655,-0.05662388542474033
2017-10-01,1.186844893478698,0.07706604406358347,-0.6603490691900071,0.08059043428072557,-0.44189330748143746,-0.7195579633145884,-0.6552411163687295,1.8212590965646658,2.078404188089991,0.01192558896888247,0.597514445119203,-0.029458180874562156
2017-11-01,1.2803707780295515,0.089614496700732,-0.7757606024784538,0.09677569672772209,-0.453517880852688,-0.688205087242073,-0.6075314802898549,1.9608248570077713,2.442158957235236,0.04389701065926355,0.7162718394074942,-0.2701084201303282
2017-12-01,1.356003979549597,0.18316043277176766,-0.8915267429639805,0.016382033413665575,-0.2791603207760917,-0.6602070971556944,-0.481163071597938,2.084575967266959,2.7462799791220753,0.25043367180998516,0.8546122733665383,-0.4823712578738853
2018-01-01,1.3949212422097481,0.30088472489348855,-0.8445495186792639,-0.1740617194871781,-0.3759119988508837,-0.5632735318251615,-0.3940232821340939,2.1665120065040395,2.904947271994988,0.4766727614107451,0.8179586344920141,-0.6521309759641908
2018-02-01,1.2910691365526281,0.48263473361352854,-0.6366362009944823,-0.5281246637919617,-0.3656494822155369,-0.5836245023353278,-0.19762224998180125,2.2553761679105495,2.8734493550765463,0.8010496047720514,0.5905873914475741,-0.6733527256133556
2018-03-01,1.0437818912389982,0.5295303916802352,-0.34640687827929084,-0.6841614489168976,-0.3360867050414617,-0.7437159088204778,0.03893182478212964,2.2697835731323157,2.587704748111346,1.0761866949371222,0.5230558789781429,-0.45985320087414255
2018-04-01,0.6397638967629593,0.46098746742449076,-0.26621459958655497,-0.7033988114866792,-0.13600963606609656,-0.9015698140530469,0.3474563448475702,2.303054650633821,2.560530616770498,1.1520237184058058,0.4888299185083366,-0.10701599512093857
2018-05-01,0.0413948589077228,0.20814282965561656,-0.09604570947115497,-0.48327696686995275,-0.09486233275213864,-0.873599231568805,0.6608492161860812,2.462707703412679,2.6894464164462057,1.0978478229860544,0.5647797735558218,0.17653380966929202
2018-06-01,-0.46740480405739354,-0.033609842020818126,0.04599253984355733,-0.3244438359462033,-0.2246718971993151,-0.770944617717352,0.9366685928953018,2.5687481349178998,2.860521700294638,0.8511459448903832,0.595462238463739,0.37416091524921713
2018-07-01,-0.8344825942633062,-0.028989093505577306,0.3657200270816065,-0.17989422206297587,-0.23140140523358835,-0.6669523738435892,1.279177085917832,2.5986325418884015,2.5131670558356425,0.5940668160010446,0.5684449718268926,0.471599041559462
2018-08-01,-0.960690812347301,0.12595628762296526,0.5287073489380746,-0.05662996410968111,-0.174325771621304,-0.7532919124006926,1.5164909087769187,2.2902286980140047,1.8491528768187395,0.4388636204763849,0.5321715499836105,0.542422060648794
2018-09-01,-0.9350200666773715,0.3376795505913526,0.7819968300991103,-0.010283783155365786,0.05278603634927276,-0.6939434981168872,1.6755448645520377,1.8782981483223729,0.9627578432009893,0.33653490425801796,0.48533243117254443,0.43039356210611524
2018-10-01,-0.8789647958242696,0.41484778372697817,0.9803083454662493,0.15000779894176977,0.316436117836209,-0.6650063251075796,1.7089785154517034,1.3660520947554493,0.4582974003107008,0.2909543844658171,0.5471484691599463,0.31079209335188834
2018-11-01,-0.8702916700285451,0.43829667641693265,1.1100770595274068,0.27203152315389,0.5552462938012858,-0.5230856122172579,1.7747530389311972,1.0836003293515357,0.2496074596974501,0.31021184479892505,0.6981944503979988,0.21064019052096974
2018-12-01,-0.9563423587973325,0.5379323121755529,1.0497653434568675,0.5408767322088545,0.7091683385207471,-0.42277543912598164,1.8989720613299264,0.9430901287847587,0.3501771860759922,0.4849419802201287,0.8290973602656447,0.21984182811298622
2019-01-01,-0.8892807284791311,0.5689637774570667,0.8457921063358055,0.7225423483754391,0.6501343914181589,-0.1533403566559422,2.0073227228125154,0.7021267620717834,0.1348950125007078,0.8491036341998162,0.7569303036895113,0.2508351309077163
2019-02-01,-0.6597167300221654,0.6399686422608669,0.6132556999191183,0.9027641462065175,0.6034376604550266,0.18397214828687222,1.8628517277023857,0.3957467246568312,-0.07648685342448604,1.0304768411826621,0.5265923888397663,0.4023025416019815
2019-03-01,-0.5478950271703141,0.664873786655331,0.3838829789329974,0.854390582461707,0.4827363611491296,0.4785510889216615,1.5367893717687167,0.21572900801698972,-0.3964087581331328,1.1855312844279842,0.2976064483964474,0.5262320768607949
2019-04-01,-0.4983797448262856,0.72465109395336,0.2589915647225049,0.8862862958218797,0.42673480159194316,0.6702062325986441,1.0947949323870045,-0.24177496448348246,-0.5568529348297284,1.300768807362117,0.23016605826669767,0.5271351409167263
2019-05-01,-0.3713341622217941,0.7927465235760712,0.18805501075577857,0.9853551745147436,0.33748020571782594,1.05163104602841,0.49240058308574447,-0.9911470636147346,-0.74832415710248,1.4343707127368017,0.277837108326616,0.509405167609382
2019-06-01,-0.21077817050124145,0.7820509291845772,0.03444291355198758,1.2886723070913837,0.37059028489016116,1.5526152294321596,-0.13621622865767233,-1.8422837225566984,-0.8068614027518336,1.3747333810585676,0.4201247326451214,0.5584620664633825
2019-07-01,-0.10574337037444748,0.6430537956309521,-0.27922873355848565,1.584076421155439,0.5050800554937118,2.0160486300512352,-0.7119713401889346,-2.263661729977548,-0.9011060660452284,0.976458675777267,0.4406423714873942,0.733677890137128
2019-08-01,-0.15017084697976144,0.3380463318533112,-0.43054836202648655,1.7153063536891484,0.609971878155347,2.149763973200241,-0.856573189908301,-2.2259151374883057,-0.9459502246240469,0.4633150814489413,0.4998363750055084,0.9226126828883755
2019-09-01,-0.042034446715249585,0.01179673678743374,-0.370714458261447,1.826003403710054,0.6224006946857971,2.0282179391638917,-0.8564143661210131,-2.189722993164954,-0.9919844466271495,0.0731602372739385,0.4244680648139422,0.9162874054096514
2019-10-01,0.027880474277985467,-0.1842188005258003,-0.20944770669616086,1.8565909703290924,0.4703825427352668,1.926325183828566,-0.8451042259899798,-2.165388381471351,-1.0798832802503708,-0.21588337179053463,0.38533371248040077,0.777956781602202
2019-11-01,0.059304989290148526,-0.3384533124397875,-0.12933277430055487,1.9892604860179322,0.3034122692545839,1.7581188503267855,-0.9897149065191408,-2.3641988057454153,-1.269812477235325,-0.3783595361709091,0.32667730860768435,0.618566419523365
2019-12-01,-0.06850928257130517,-0.3550400292863037,-0.11712415426075963,2.080121295961843,0.1192775490881453,1.636679618441321,-1.1236424512982206,-2.5323992607768386,-1.2274824045579136,-0.5753106534446744,0.34425554471539854,0.569271851207399
2020-01-01,-0.21138204471818,-0.37605787573642013,-0.08335765438633928,2.0104875624136858,-0.10742160367211313,1.4053841689642,-1.1358675442609594,-2.6686934701176734,-1.1080739089357765,-0.5484348789964171,0.39818832345444505,0.7039329991963782
2020-02-01,-0.2845805594162016,-0.2704205304996697,-0.12875288741394159,1.6832011774293012,-0.2735398848210133,1.1289744740037397,-1.0541134742025282,-2.5108475311229888,-0.8592415908231971,-0.2729688094909876,0.277536847809931,0.719413866464102
2020-03-01,-0.29316364205032525,-0.053020912823449916,-0.14076283760786235,1.2959170412859269,-0.20099553600673614,0.822068918971302,-0.9496498913059986,-2.2666650621054076,-0.7806062485129618,-0.12190831271034146,0.11450410142660276,0.5867980962033085
2020-04-01,-0.4247512370139272,0.07667805741712153,-0.2611442060925997,0.8025605469836942,-0.09327347110292972,0.5149593817325542,-0.9294217689994092,-1.920456630328703,-0.6067693131789494,-0.13818923741769754,0.10408879910715767,0.4508903400925006
2020-05-01,-0.5228767262927846,0.17964977886343,-0.27094162641219594,0.44494818419859145,-0.03793294499833557,-0.05707977532483677,-0.7898153693847244,-1.7217460547235104,-0.7091221184808075,-0.6839081868335181,0.3661899586961164,0.4312738414414768
2020-06-01,-0.6335424593003869,0.1606668196732958,-0.331776411649419,-0.08886619898981966,-0.1469117051733206,-0.5966941331598669,-0.6156636157810739,-1.5615766177868469,-0.8498318390452742,-1.2248910755115694,0.6261792573541248,0.4250218219799593
2020-07-01,-0.4735247252093533,0.22198295749470812,-0.32501813265299273,-0.4406112447436305,-0.12914571124599356,-1.1484197964660992,-0.4277383690596492,-1.3292170508106278,-0.9682083386663662,-1.6426101828196324,0.6472681076878352,0.37479565053322794
2020-08-01,-0.34110653266620333,0.19337628766151108,-0.4705958896036762,-0.7405012746158842,0.047708989130329414,-1.41147773722515,-0.3156491195041093,-1.0874999367352352,-0.7657356943450998,-1.7459230187139794,0.49076716514753643,0.3681992824256853
2020-09-01,-0.25870873561985136,0.08085922898004773,-0.5936825014194738,-0.9703267752961414,0.15438451123361144,-1.4439812807757801,-0.15485612549814357,-0.873500206537931,-0.533151447468015,-1.6301423216787836,0.41269533537679165,0.3927946549087404
2020-10-01,-0.2634840281504063,-0.03438052517798642,-0.6904927833536085,-1.1797991148153357,0.191533338699534,-1.5281710575645573,0.0959354792191202,-0.7242053069533959,-0.4561027327580307,-1.5249315685246059,0.3367706655231257,0.3934017008847091
2020-11-01,-0.29978799842163634,-0.10452791609797074,-0.7016532699765922,-1.4631109539238498,0.09097063218810779,-1.4117801581730303,0.4077769336241741,-0.5944840379387336,-0.6118549741173603,-1.4209176036208284,0.26477559512596754,0.3847059177551599
2020-12-01,-0.22309806008016406,-0.19198860226206219,-0.7336503562168996,-1.7062781411538441,0.10225122851271734,-1.455456436768947,0.71751783716355,-0.5458640565430493,-0.6663998878548144,-1.363684777740154,0.08033563377715941,0.43412348102107307
2021-01-01,-0.24615227274649484,-0.39384542869974837,-0.6433319581547619,-1.716623321438074,0.1539829893266189,-1.33489260270648,0.9646003800462543,-0.4988289518257569,-0.41256350658020335,-1.3429499743294742,0.09766799934392538,0.5359757329828603
2021-02-01,-0.308379122429713,-0.5253005855750739,-0.5053166349653119,-1.3837688232341179,0.3229129515916364,-1.2710629290683684,1.151473598372777,-0.44326309643854245,-0.2127594766465105,-1.3022475575482477,0.16964812461738485,0.5505420040311897
2021-03-01,-0.28399905587992225,-0.75793942935507,-0.28220311996655395,-0.7741944347374163,0.2854535829925597,-0.9262802985483419,1.163754373480195,-0.3125285158346238,-0.15766471015955308,-1.2427605869334244,0.40520446907934843,0.580973377711406
2021-04-01,0.00220945322751274,-0.8046896421376957,-0.17317711962464907,-0.34762226191416684,0.26414614885922555,-0.7304029174788326,1.2275903486449817,-0.1396310973714908,-0.6222579642326256,-0.8677954353382717,0.5723973833405667,0.6229999305746101
2021-05-01,0.3424164113518069,-0.8681690288673506,-0.1260174245764382,-0.2505250530827709,0.19558382964329982,-0.6495233913242916,1.442267713854046,0.08405436731016598,-1.0898500394986603,-0.6030385429961105,0.5075706945288492,0.6059597939459072
2021-06-01,0.7083646367837071,-0.8939388276208539,-0.15505044215074146,-0.3451091611105544,0.43589077021457284,-0.7355625829076106,1.8210667002315084,0.40760485480989966,-1.2633216894304622,-0.537079744066059,0.2663659300816528,0.6206949424865588
2021-07-01,0.9069561366835357,-0.9938718847413023,-0.06261259604276098,-0.46891569160281943,0.6269799369496835,-0.7254244975051191,2.085099814011103,0.7281876021597998,-1.0323470341964731,-0.9894006719297082,0.006260123309575695,0.47951070450708544
2021-08-01,1.0919364761429502,-1.0394439225238072,-0.09944380022133315,-0.5268668918421385,0.8400462991747899,-0.5194930383394933,2.085709446123226,1.042486024234025,-0.5807778883627543,-1.3007511622973789,-0.10036418297687544,0.27797152734384833
2021-09-01,1.2386880559742164,-1.0088613458319624,-0.23691529692641555,-0.690259858379771,0.8331584280986039,-0.4571397296041217,2.0180633576781215,1.1942956625124932,-0.4942633726601195,-1.4289311064464665,-0.1327123833069045,0.10013450188070222
2021-10-01,1.3606338574091865,-1.0353046117228901,-0.4472622281272643,-0.7480716421412253,0.8491163936236523,-0.5223844342150992,1.9979986695192213,1.2769317057106482,-0.5858849081612703,-1.391793513079697,-0.3242929013844249,0.09232819627593508
2021-11-01,1.560376484471919,-1.1497121122598661,-0.498857198014585,-0.8064823072852566,0.7803030202803933,-0.6128735499543271,2.061334272604839,1.2488949964472063,-0.8503684507036336,-1.520299810296322,-0.5129529223431634,0.32639924180562324
2021-12-01,1.6898995637617251,-1.165587024083866,-0.4911436232518292,-0.7999462150180597,0.775372235419444,-0.46463113353370705,2.0513368795559277,1.3642178242280263,-1.003990013694937,-1.559577538183138,-0.7719489573532184,0.6060120865305562
2022-01-01,1.8370970947728484,-0.9385212230196837,-0.4653849415287084,-0.8401336579451817,0.7692663109260153,-0.1594289702169204,2.0286863168054037,1.525986796814891,-1.0100057191852307,-1.3773830279474053,-0.8694900597106631,0.7722708964846401
2022-02-01,1.682856128983663,-0.8341408781491818,-0.30600348228960067,-0.7546548546687285,0.7023999714220842,0.15671738246403966,1.996661253765805,1.7431221130802452,-0.8028221877551854,-1.217424892934539,-0.7158405145057402,0.8724387516245159
2022-03-01,1.390737384169171,-0.6327970917323619,0.007238561862230393,-0.5304669486883846,0.6338816371594433,0.3148822601909025,1.9870167073939229,1.7750284303076642,-0.5095528371587977,-1.1869894881758132,-0.4225678203766317,0.8319541025710055
2022-04-01,1.0311360821613968,-0.6181689870112126,0.2832176619034738,-0.3127897608047013,0.5859913600138283,0.37765993333399256,2.07528165185519,1.7233876807318058,-0.37302498858333655,-1.4417483307017,-0.3521884844323923,0.8206796628266165
2022-05-01,0.7802878484390217,-0.5043560927098099,0.28659085049420135,-0.11745209127159871,0.6611408870260503,0.34038902347342215,2.332580413167356,1.6483562384514985,-0.3464164742008575,-1.4930208496452495,-0.5175297460911108,0.891725126183515
2022-06-01,0.4429318700633523,-0.523631825426945,0.14406055645003804,0.09705535645138134,0.6799757432936192,0.35443622817753534,2.5658994018455914,1.6771282224644313,-0.4206104924198539,-1.5146802822356864,-0.6581697553704535,0.922272853953585
2022-07-01,0.07292523991750544,-0.4121962238699381,0.0690169488133897,0.4467250241974348,0.6363808743225057,0.3363182519396495,2.560149034692868,1.6266725561275936,-0.3989654361051426,-1.3051655309029793,-0.41503362470534316,0.9133552008485867
2022-08-01,-0.26244118648536835,-0.3296960564978247,0.09539753490751328,0.8199983615320686,0.5802903459517027,0.29474710120187336,2.231784186158505,1.5279425539791927,-0.3559875728985409,-1.0823600812266205,-0.24006341424207234,0.7168371172608426
